"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"DNK","Denmark","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",12.417070204089,,
"DNK","Denmark","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",12.184825853352,,
"DNK","Denmark","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",11.888626209098,,
"DNK","Denmark","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",11.687417976955,,
"DNK","Denmark","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2016","2016",11.681771464554,,
"DNK","Denmark","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2017","2017",11.491939035752,,
"DNK","Denmark","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2018","2018",11.914526674154,,
"DNK","Denmark","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2019","2019",11.469133386707,,
"DNK","Denmark","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2020","2020",7.5611436195233,,
"DNK","Denmark","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2021","2021",7.0646439954631,,
"DNK","Denmark","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2022","2022",9.5288180460688,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2005","2005",5.4363905325444,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2006","2006",5.3642624139181,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2007","2007",5.3052325581395,"B","Break"
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",5.0138531300947,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",4.9449690594628,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",4.5765386638611,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",4.7198277887969,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",4.7876513568951,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",4.5983006486363,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",4.8462780134389,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",4.5366875536401,"B","Break"
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2016","2016",4.4443840628934,"B","Break"
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2017","2017",4.6287912068208,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2018","2018",4.415178610834,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2019","2019",4.3611975049085,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2020","2020",4.4340242780139,"B","Break"
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2021","2021",4.2541269772855,,
"DNK","Denmark","IND-ECO-EMPL","Share of employment in the transport sector","2022","2022",4.1593962112927,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2000","2000",6.337463247612,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2001","2001",6.4953713346169,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2002","2002",6.3928617706751,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2003","2003",6.4665356879297,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2004","2004",6.7765437280554,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2005","2005",6.8302600823656,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2006","2006",5.8392724900501,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2007","2007",6.1579034789477,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2008","2008",5.5981680440415,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2009","2009",4.7618726939319,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2010","2010",5.8557293169766,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2011","2011",5.123100225758,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2012","2012",5.005238110955,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2013","2013",5.7728385773569,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2014","2014",6.1121165529073,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2015","2015",5.898560713837,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2016","2016",5.1534657308525,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2017","2017",5.4086950684733,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2018","2018",5.0051172308748,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2019","2019",5.3703085983697,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2020","2020",5.4888734894846,,
"DNK","Denmark","IND-ECO-VA","Share of value added by the transport sector","2021","2021",7.55919628751,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",10.368098294501,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",10.696844998478,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",10.757991504497,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",11.653798414568,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",11.433221606291,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",12.077819418283,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",13.019126968005,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",13.6079720325,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",12.780658914811,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",11.291736182633,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",12.001711019236,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",12.652723041632,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",12.961390810344,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",12.477325794369,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",12.044370367214,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",11.273340970434,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",11.299804850216,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",11.66441369612,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",11.748248741168,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",11.787278433183,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",9.8632287640477,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2021","2021",10.164761129714,,
"EST","Estonia","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2022","2022",11.081774399091,,
"EST","Estonia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",18.673068760611,,
"EST","Estonia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",19.141681631169,,
"EST","Estonia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",21.466339822937,,
"EST","Estonia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",24.432156529137,,
"EST","Estonia","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",23.2420259215,,
