Country_Code,Country_Name,Year,GDP_per_Capita_USD,KM_Railway_per_1000_sq_km,Population_Density_sq_km,Land_Area_sq_km,Share_Indicator,Share_Value,Infrastructure_Indicator,Infrastructure_USD
ESP,Spain,2020,26984.2962770279,31.9,94.815383748924,499556.645,Share of employment in the transport sector,5.1667041622141,Rail infrastructure investment,2547195990.0
ESP,Spain,2020,26984.2962770279,31.9,94.815383748924,499556.645,Share of employment in the transport sector,5.1667041622141,Road infrastructure investment,4202202187.48
ESP,Spain,2020,26984.2962770279,31.9,94.815383748924,499556.645,Share of value added by the transport sector,3.9189647101224,Rail infrastructure investment,2547195990.0
ESP,Spain,2020,26984.2962770279,31.9,94.815383748924,499556.645,Share of value added by the transport sector,3.9189647101224,Road infrastructure investment,4202202187.48
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of household expenditure for transport in total household expenditure,11.373618645334,Rail infrastructure investment,2695330000.0
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of household expenditure for transport in total household expenditure,11.373618645334,Road infrastructure investment,4236130000.0000005
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of household expenditure for purchase of vehicles in total household expenditure for transport,27.441480952624,Rail infrastructure investment,2695330000.0
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of household expenditure for purchase of vehicles in total household expenditure for transport,27.441480952624,Road infrastructure investment,4236130000.0000005
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,60.898057014636,Rail infrastructure investment,2695330000.0
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,60.898057014636,Road infrastructure investment,4236130000.0000005
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of household expenditure for transport services in total household expenditure for transport,11.66046203274,Rail infrastructure investment,2695330000.0
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of household expenditure for transport services in total household expenditure for transport,11.66046203274,Road infrastructure investment,4236130000.0000005
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of employment in the transport sector,5.171668284986,Rail infrastructure investment,2695330000.0
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of employment in the transport sector,5.171668284986,Road infrastructure investment,4236130000.0000005
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of value added by the transport sector,3.9672542372268,Rail infrastructure investment,2695330000.0
ESP,Spain,2021,30488.8209528797,32.2,94.8822087969797,499733.244,Share of value added by the transport sector,3.9672542372268,Road infrastructure investment,4236130000.0000005
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for transport in total household expenditure,12.077819418283,Rail infrastructure investment,21400000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for transport in total household expenditure,12.077819418283,Road infrastructure investment,109140000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for transport in total household expenditure,12.077819418283,Road infrastructure maintenance,26750000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,24.680861928105,Rail infrastructure investment,21400000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,24.680861928105,Road infrastructure investment,109140000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,24.680861928105,Road infrastructure maintenance,26750000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,49.505974264706,Rail infrastructure investment,21400000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,49.505974264706,Road infrastructure investment,109140000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,49.505974264706,Road infrastructure maintenance,26750000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for transport services in total household expenditure for transport,25.81316380719,Rail infrastructure investment,21400000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for transport services in total household expenditure for transport,25.81316380719,Road infrastructure investment,109140000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of household expenditure for transport services in total household expenditure for transport,25.81316380719,Road infrastructure maintenance,26750000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of employment in the transport sector,8.3551340745585,Rail infrastructure investment,21400000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of employment in the transport sector,8.3551340745585,Road infrastructure investment,109140000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of employment in the transport sector,8.3551340745585,Road infrastructure maintenance,26750000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of value added by the transport sector,8.6692954742597,Rail infrastructure investment,21400000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of value added by the transport sector,8.6692954742597,Road infrastructure investment,109140000.0
EST,Estonia,2005,10412.6443137966,20.5,31.9597782495872,42390.0,Share of value added by the transport sector,8.6692954742597,Road infrastructure maintenance,26750000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for transport in total household expenditure,13.019126968005,Rail infrastructure investment,22470000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for transport in total household expenditure,13.019126968005,Road infrastructure investment,139100000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for transport in total household expenditure,13.019126968005,Road infrastructure maintenance,29960000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.470256706028,Rail infrastructure investment,22470000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.470256706028,Road infrastructure investment,139100000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.470256706028,Road infrastructure maintenance,29960000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.563812241346,Rail infrastructure investment,22470000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.563812241346,Road infrastructure investment,139100000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.563812241346,Road infrastructure maintenance,29960000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for transport services in total household expenditure for transport,22.965931052626,Rail infrastructure investment,22470000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for transport services in total household expenditure for transport,22.965931052626,Road infrastructure investment,139100000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of household expenditure for transport services in total household expenditure for transport,22.965931052626,Road infrastructure maintenance,29960000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of employment in the transport sector,8.9125733704047,Rail infrastructure investment,22470000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of employment in the transport sector,8.9125733704047,Road infrastructure investment,139100000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of employment in the transport sector,8.9125733704047,Road infrastructure maintenance,29960000.0
EST,Estonia,2006,12639.4000677296,26.4,31.7718801604152,42390.0,Share of value added by the transport sector,8.6318475905765,Rail infrastructure investment,22470000.0
